id,value,emotion
Pacific Fidelity Life Insurance Co,0.0026,gioia
Champlain CLO Ltd,0.0026,gioia
Pioneer Bank (Kentucky),0.0026,gioia
Century Indemnity Co,0.0026,gioia
Maritime Life Assurance Co,0.0026,gioia
Safeway Inc,0.0025,gioia
Braymoor & Co,0.0025,gioia
Waveland - Ingots Ltd,0.0025,gioia
Landmark III CDO Ltd,0.0025,gioia
Robeco CDO II Ltd,0.0025,gioia
Captiva IV Finance Ltd,0.0025,gioia
Longhorn CDO III,0.0025,gioia
Callidus Debt Partners CLO Funds II Ltd,0.0025,gioia
Oak Hill Credit Partners II Ltd,0.0025,gioia
Long Grove CLO I,0.0025,gioia
Babson CLO 2005-1,0.0025,gioia
Clydesdale CLO 2001-Ltd,0.0025,gioia
Laguna Funding Trust,0.0025,gioia
Harbor Bank,0.0025,gioia
Nevada First Bank,0.0025,gioia
Liberty Bank,0.0025,gioia
Exeter Venture Lenders LP,0.0025,gioia
Exeter Capital Partners IV LP,0.0025,gioia
Commerce of Nevada,0.0025,gioia
Wells Fargo Bank Iowa,0.0025,gioia
United National Bank,0.0025,gioia
Equity National Bank,0.0025,gioia
NorthPark National Bank,0.0025,gioia
Sagamore Hill Hub Fund,0.0025,gioia
Pacifica CDO II Ltd,0.0025,gioia
Asia Pacific Bank,0.0025,gioia
First Bank of Ceredo,0.0025,gioia
West Surburban Bank of Carol Stream,0.0025,gioia
ITC Holdings Corp,0.0025,gioia
NBD Skokie Bank,0.0025,gioia
Ore Hill Partners,0.0025,gioia
Feingold Okeeffe Master Fund Ltd,0.0025,gioia
CAMOFI Master LDC,0.0025,gioia
Worcester County Institution for Savings,0.0025,gioia
DellaCamara Capital Master Fund Ltd,0.0025,gioia
Harch CLO I,0.0025,gioia
Magnetite V,0.0025,gioia
NYLIM Flatiron CLO 2003,0.0025,gioia
ELF II,0.0025,gioia
NED Delaware Co Ltd,0.0025,gioia
Brant Point II CBO 2000-1 Ltd,0.0025,gioia
Senior Income Trust,0.0025,gioia
CSAM Funding III,0.0025,gioia
Trumbull THC Ltd,0.0025,gioia
Searle TR LP XV,0.0025,gioia
Prudential Property & Casualty Insurance Co,0.0024,gioia
Oak Hill Credit Partners III Ltd,0.0024,gioia
Big Star Investments LLC,0.0024,gioia
First National Bank of Lafayette,0.0024,gioia
Big Sky III Sr Loan Trust,0.0024,gioia
American Express Certificate Co,0.0024,gioia
Spartan High Income Fund,0.0024,gioia
Far East Bank & Trust Co,0.0024,gioia
Dial Corp,0.0024,gioia
Philadelphia Life Insurance Co,0.0024,gioia
Flagship CLO III,0.0024,gioia
ING-ORYX CLO Ltd,0.0024,gioia
New York Federal Savings Bank,0.0024,gioia
Maccabees Life Insurance Co,0.0023,gioia
Paul Revere Variable Life Insurance Co,0.0023,gioia
Life of Maryland,0.0023,gioia
Ministers Life Insurance Co,0.0023,gioia
Progressive/Winding Fund LLC,0.0023,gioia
Lincoln National Life Reinsurance Co,0.0023,gioia
Elf Funding Trust III,0.0023,gioia
United States Fidelity & Guarantee Co,0.0023,gioia
Credit Lyonnais SA Hongkong Branch,0.0022,gioia
Capital Securities Hongkong,0.0022,gioia
Paribas Capital Markets Singapore,0.0022,gioia
Farallon Capital Institutional Partners III LP,0.0022,gioia
Integon Corp,0.0022,gioia
Capital Factors Holdings,0.0022,gioia
Washington First International Bank,0.0022,gioia
Bank Rhode Island,0.0022,gioia
Bank of Bloomfield Hills,0.0022,gioia
Batterson Park,0.0021,gioia
American Community Mutual Insurance,0.0021,gioia
Safeguard Insurance Co,0.0021,gioia
Ozark National Life Insurance Co,0.0021,gioia
American & Foreign Insurance Co,0.0021,gioia
Lone Star Life Insurance Co,0.0021,gioia
Navigator CDO 2003 Ltd,0.0021,gioia
EA Cayman Unit Trust,0.0021,gioia
River City Bank,0.0021,gioia
BayBanks Inc,0.0021,gioia
Sequils-Magnum Ltd,0.0021,gioia
First City Texas - Corpus Christi,0.0021,gioia
Citizens & Southern National Bank of Florida,0.0021,gioia
Glacier Water Services,0.0021,gioia
Citytrust,0.0021,gioia
GP CLO 1999-1 Ltd,0.0021,gioia
Banca Popolare di Novara SCaRL,0.0021,gioia
HarborView V,0.0021,gioia
Post Opportunity Fund LP,0.0021,gioia
General Motors Hourly Rate Employees Pension Plan,0.002,gioia
Lazard Freres & Co,0.002,gioia
Retirement Plan of Liggett Group,0.002,gioia
Five Financial Corp,0.002,gioia
Swiss Life US Rainbow Ltd,0.002,gioia
WhiteHorse Capital Partners,0.002,gioia
Harch CLO,0.002,gioia
Sands Point Fuunding Ltd,0.002,gioia
Kennecott Funding Ltd,0.002,gioia
Highland Community Bank,0.002,gioia
Caliber Bank,0.002,gioia
Progressive Farm Credit Services FLCA,0.002,gioia
Sand Ridge Bank,0.002,gioia
Reliance Saving Bank,0.002,gioia
Community Bank of Colorado,0.002,gioia
North Penn Bank,0.002,gioia
Honesdale National Bank,0.002,gioia
SO PAF International SA,0.002,gioia
Medeva Plc,0.002,gioia
Equity National Life Insurance Co,0.002,gioia
Caprock Savings & Loan,0.002,gioia
State Bank & Trust of Colorado Springs,0.002,gioia
Empire Insurance company,0.002,gioia
Allstate Investments LLC,0.002,gioia
Fidelity Investment Bank,0.002,gioia
Golden Tree Asset Management,0.002,gioia
Emprise Bank NA,0.002,gioia
MFC Merchant Bank SA,0.002,gioia
CUNA Mutual Life Insurance Co,0.002,gioia
Carlyle Group,0.002,gioia
American Capital & Research Corp,0.002,gioia
Chugai Boyeki Co Ltd,0.002,gioia
Boston Federal Savings Bank,0.002,gioia
Marathon Asset Management,0.002,gioia
WSGP International,0.002,gioia
Minnesota Valley Bank,0.002,gioia
Banque Nordeurope SA,0.002,gioia
Security National Bank of Enid,0.002,gioia
CNA Income Shares,0.002,gioia
Bank One West Virginia,0.002,gioia
Georgia Bankers Bank,0.002,gioia
Liberty Floating Rate Advantage Fund,0.002,gioia
Nomura Corporate Reseach & Asset Management Inc,0.002,gioia
Grace Brothers International,0.002,gioia
Tokai Bank of California,0.002,gioia
Alliance Capital Investment Corp,0.002,gioia
Santa Monica Bank,0.002,gioia
Sparebanken Buskerud,0.002,gioia
Institutional Debt Management,0.002,gioia
Gerald Metals,0.002,gioia
Native American Bank NA,0.002,gioia
Elsa D Prince living Trust,0.002,gioia
Emest Mario,0.002,gioia
Promerica Capital,0.002,gioia
John J Mack,0.002,gioia
Robert K Steel,0.002,gioia
Tri Links Investment,0.002,gioia
Regal Financial Bank,0.002,gioia
Oneida Savings Bank,0.002,gioia
Alaska Pacific Bank,0.002,gioia
Bank Pekao Tel Aviv,0.002,gioia
ING Investment Management Inc,0.002,gioia
Galaxy IV,0.002,gioia
Hy-Fi Securities Ltd,0.002,gioia
Common Fund,0.002,gioia
Recap Partners Ltd,0.002,gioia
Eagle Master Fund Ltd,0.002,gioia
ULT CNBA Loan Funding,0.002,gioia
Mainstay Floating Rate Fund,0.002,gioia
Mt Wilson CLO Ltd,0.002,gioia
Galaxy III CLO Ltd,0.002,gioia
Essex Park CDO Ltd,0.002,gioia
PPM Monarch Bay Funding LLC,0.002,gioia
Trimark Floating Rate Income Fund,0.002,gioia
AIM Canada Fund Inc,0.002,gioia
Toraji Trust,0.002,gioia
How & Co,0.0019,gioia
Navigator 2005-1,0.0019,gioia
Boston Harbor CLO 2004-1 Ltd,0.0019,gioia
Loan Funding III LLC,0.0019,gioia
CSAM Funding II,0.0019,gioia
Prometheus Investment Funding No 2 Ltd,0.0019,gioia
Madison Avenue CDO IV,0.0019,gioia
MW Post Opportunity Offshore Fund Ltd,0.0019,gioia
Castle Hill III - Ingots Ltd,0.0019,gioia
First 2004-1,0.0019,gioia
Arkansas State Bank,0.0019,gioia
Sons of Norway,0.0019,gioia
Polly & Co,0.0019,gioia
Forward Asset Finance,0.0019,gioia
DDJ High Yield Fund,0.0018,gioia
Mercantile Bankshares Corp,0.0018,gioia
Lake City Bank,0.0018,gioia
National Community Bank of New Jersey,0.0018,gioia
Tyler Bank & Trust,0.0018,gioia
Contrarian Funds LLC,0.0018,gioia
Acceleration Life Insurance Co,0.0018,gioia
GMM Capital LLC,0.0018,gioia
Medico Life Insurance Co,0.0018,gioia
Stein Roe & Farnham for Keyport Life,0.0018,gioia
Mott's Supermarkets,0.0018,gioia
Alliance Bank NA,0.0018,gioia
Homesteaders Life Co,0.0018,gioia
Snyder National Bank,0.0018,gioia
Capital Factors Inc,0.0018,gioia
Citicorp Life Insurance Co,0.0018,gioia
Wisconsin National Life Insurance Co,0.0017,gioia
Associated Doctors Health & Life Insurance Co,0.0017,gioia
WB Loan Funding 2 LLC,0.0017,gioia
SBC Warburg Inc,0.0017,gioia
RJR Nabisco,0.0017,gioia
Copley Venture Capital,0.0017,gioia
Monument Capital Ltd,0.0017,gioia
Indosuez Capital Funding VI Ltd,0.0017,gioia
Loan Funding I LLC,0.0017,gioia
Wrigley CDO Ltd,0.0017,gioia
Veritas CLO I Ltd,0.0017,gioia
SRF 2000 Inc,0.0017,gioia
Tinicum Partners LP,0.0017,gioia
Magnetite Asset Investors III,0.0017,gioia
Oppenheimer Harbourview CLO IV,0.0017,gioia
Senior Loan Trust,0.0017,gioia
Stanfield Bristol CLO Ltd,0.0017,gioia
American Fidelity Assurance Co,0.0017,gioia
Fronteer Capital Inc,0.0016,gioia
Kimco Development Co,0.0016,gioia
NCNB Florida Bancorp Inc,0.0016,gioia
Black Diamond Energy Offshore LDC,0.0016,gioia
III-A Capital Partners LP,0.0016,gioia
Key Bank of Indiana,0.0016,gioia
Lloyds Bank Canada,0.0016,gioia
NAB Asset Corp,0.0016,gioia
ArgentBank,0.0016,gioia
Columbia Cooperatives,0.0016,gioia
Deutsche Bank Singapore,0.0016,gioia
Bank of Winter Park,0.0016,gioia
Nordkap Bank AG,0.0016,gioia
TWP CEO Founders' Circle (QP) LP,0.0016,gioia
Avalon Capital III,0.0016,gioia
United World Life Insurance Co,0.0015,gioia
Catalyst Fund Ltd,0.0015,gioia
Stonehill Investment Corp,0.0015,gioia
Delta Asset Mangement Corp,0.0015,gioia
Sakura Bank BIBF,0.0015,gioia
Erie Family Life Insurance Co,0.0015,gioia
Aeries Finance II Ltd,0.0015,gioia
Farm Credit of South Florida ACA,0.0015,gioia
PG Gigi M Trust,0.0015,gioia
Mainline National Bank,0.0015,gioia
Miami Valley Venture Fund,0.0015,gioia
Transaction Systems Architects Inc,0.0015,gioia
Capital Consultants Inc,0.0015,gioia
Dubuque Bank & Trust Co,0.0015,gioia
First American Financial Services,0.0015,gioia
First Professional Bank NA,0.0015,gioia
Dale State Bank,0.0015,gioia
Heng Fung Finance Co Ltd,0.0015,gioia
HarborView CDO II,0.0015,gioia
Maine National Bank,0.0015,gioia
Scherer Capital LLC,0.0015,gioia
Hastings City Bank,0.0015,gioia
ML CLO XV Pilgrim America (Cayman) Ltd,0.0015,gioia
Sirrom Investments Inc,0.0015,gioia
Interfirst Bank Houston,0.0015,gioia
Farm Credit System,0.0015,gioia
Mascoma Savings Bank,0.0015,gioia
Opportunity Associates LP,0.0015,gioia
UnitedTrust Bank,0.0015,gioia
Foremost Insurance Co,0.0015,gioia
Bankers Bank,0.0015,gioia
Ravich Revocable Trust of 1989,0.0015,gioia
American Bank Moorhead,0.0015,gioia
Polish American Bank,0.0015,gioia
Oxford Strategic Income,0.0015,gioia
Putnam Floating Rate Income Fund,0.0015,gioia
Black Diamond Offshore Ltd,0.0015,gioia
General Motors Retirement Program,0.0015,gioia
Societe de Banque Privee,0.0014,gioia
Phelps Dodge Corp,0.0014,gioia
Phoenix Newspapers,0.0014,gioia
NZI Merchant Bank Ltd,0.0014,gioia
American Enterprise Life Insurance Co,0.0014,gioia
Texas American Bank Midland,0.0014,gioia
Nomura Bond & Loan Fund,0.0014,gioia
Thermopylee Funding Corp,0.0014,gioia
First Savings Bank,0.0014,gioia
Norddeutsche Landesbank GZ Singapore Branch,0.0014,gioia
PDS Financial Corp,0.0014,gioia
Bikuben Girobank A/S,0.0013,gioia
Mutual Protective Insurance Co,0.0013,gioia
Banque Francaise Commerciale,0.0013,gioia
Torrey Pines Bank,0.0013,gioia
Bank of Western Massachusetts,0.0013,gioia
Southern Bank,0.0013,gioia
Grand Pacific Finance Corp,0.0013,gioia
Eagle Capital Group LLC,0.0013,gioia
Kay Capital Group,0.0013,gioia
BEA Associates,0.0013,gioia
Diversified Credit Portfolio Ltd,0.0013,gioia
Toronto Dominion USA,0.0013,gioia
Sun Life Insurance & Annuity Co of New York,0.0013,gioia
Bedford CDO Ltd,0.0013,gioia
Jissekikun Funding Ltd,0.0013,gioia
APEX (TRIMARIN) CDO I Ltd,0.0013,gioia
Mahoning National Bank of Youngstown,0.0013,gioia
MML Pension Insurance Co,0.0013,gioia
Centurion CDO III Ltd,0.0013,gioia
Security Income Trust LP,0.0013,gioia
Goldfarb Capital Partners LLC,0.0013,gioia
Thrift Institutions Fund for Economic Development,0.0013,gioia
Trumbull Corp,0.0012,gioia
KS Capital Partners LP,0.0012,gioia
Mitsubishi - Los Angeles,0.0012,gioia
Cypress Offshore Partners LP,0.0012,gioia
Massachusetts Casualty Insurance Co,0.0012,gioia
Daple SA,0.0012,gioia
Context Convertible Arbitrage Fund LP,0.0012,gioia
Pacific Capital LP,0.0012,gioia
Trustees of the University of PA,0.0012,gioia
Paradigm Insurance Co,0.0012,gioia
North County Bank,0.0012,gioia
First Republic Bancorp,0.0012,gioia
1199 Health Care Employees Pension Fund,0.0012,gioia
First National Bank of Wahoo Nebraska,0.0012,gioia
Pegasus Investors,0.0012,gioia
Babson CLO 2005-II,0.0012,gioia
Amsouth Bank of Florida,0.0011,gioia
State Life Insurance Co,0.0011,gioia
Eaton Vance VT Floating-Rate Income Fund,0.0011,gioia
Metropolitan Savings Bank of Cleveland,0.0011,gioia
Lincoln Savings Bank FSB,0.0011,gioia
TCW Shared Opportunity Fund V,0.0011,gioia
COA Caerus CLO Ltd,0.0011,gioia
Credit Opportunity Associates LLC,0.0011,gioia
Jefferson Bank,0.0011,gioia
Opportunity Fund LLC,0.0011,gioia
City Savings FSB,0.0011,gioia
Royal Indemnity Co,0.0011,gioia
Newark Insurance Co,0.0011,gioia
CSA Fraternal Life,0.0011,gioia
Old Guard Mutual Insurance Co,0.0011,gioia
State Mutual Insurance Co,0.0011,gioia
Pioneer Mutual Life Insurance Co,0.0011,gioia
Commercial Union Life Insurance Co,0.0011,gioia
General Services Life Insurance Co,0.0011,gioia
Fuyo General Lease Co Ltd,0.001,gioia
Searle Charitable Trust H,0.001,gioia
Norwest Equity Partners V,0.001,gioia
Atwell Fleming/Young Ltd,0.001,gioia
Atlantic Financial Group LTD,0.001,gioia
CIFC,0.001,gioia
Industrial Bank of Washington,0.001,gioia
Teachers Retirement System of Lousiana,0.001,gioia
Citigroup Australia,0.001,gioia
FleetBoston Financial,0.001,gioia
Lafayette Investment Co,0.001,gioia
Bank of the Southwest,0.001,gioia
PM Group Life Insurance Co,0.001,gioia
Hale County State Bank,0.001,gioia
Petro Capital III LP,0.001,gioia
Ballantyne Funding,0.001,gioia
K2H Cypresstree-1 LLC,0.001,gioia
State Mutual Securities Trust,0.001,gioia
Devon Bank,0.001,gioia
United Bank of Philadelphia,0.001,gioia
Illinois Service,0.001,gioia
Elliott Associates LP,0.001,gioia
Trimaran Advisors LLC,0.001,gioia
Royal Life Insurance Co of America,0.001,gioia
Belgrave Investment Trust NV,0.001,gioia
Deep Rock & Co,0.001,gioia
JH Whitney Market Value Fund LP,0.001,gioia
Aladdin Asset Management,0.001,gioia
Carnegie Bank,0.001,gioia
Virginia Bankers' Bank,0.001,gioia
Essex Capital Holdings,0.001,gioia
Planters & Citizens Bank,0.001,gioia
Danville State Bank,0.001,gioia
Bank of the Cascades,0.001,gioia
Prometheus Trust,0.001,gioia
T Rowe Price Strategic Partners Fund IILP,0.001,gioia
TIS Financial Services Inc,0.001,gioia
Community Bank Indianola,0.001,gioia
University Bank NA,0.001,gioia
Union Bank of Arizona NA,0.001,gioia
Warren Five Cents Savings Bank,0.001,gioia
Sparebanken Vest,0.001,gioia
RBCC,0.001,gioia
Florida Progress Capital Holdings Inc,0.001,gioia
Collateralized Bond Corp,0.001,gioia
Blackstone Investment Management,0.001,gioia
First Bankers Trust Co NA,0.001,gioia
CPF Funding,0.001,gioia
MTB Bancorp,0.001,gioia
Value Line Aggressive Income Trust,0.001,gioia
Sparebanken Rogaland,0.001,gioia
FCMI Financial Corp,0.001,gioia
Pennisula General Inc,0.001,gioia
ORIX America Inc,0.001,gioia
Trinity Investment Corp,0.001,gioia
IL Annuity & Insurance Co,0.001,gioia
Austin Bank of Chicago,0.001,gioia
Bank of Cherry Creek,0.001,gioia
Pionner Mutual Life Insurance Co,0.001,gioia
Royal Life Insurance Co of New York,0.001,gioia
Binghamton Savings Bank,0.001,gioia
CGAM,0.001,gioia
American Scandia Funds,0.001,gioia
First Capital Bank of Arizona,0.001,gioia
Arab Hellenic Bank,0.001,gioia
US Bancorp Libra,0.001,gioia
Value Partners Ltd,0.001,gioia
CNB Financial,0.001,gioia
Northwest Mutual,0.001,gioia
CNH Partners LLC,0.001,gioia
Prudential Reinsurance Co,0.001,gioia
Teak Hill Master Fund LP,0.001,gioia
Airlie CLO 2006-II,0.001,gioia
Mackay Shields Long/Short Fund LP,0.001,gioia
Putnam Diversified Income Trust,0.001,gioia
Oxford (Eaton),0.001,gioia
Boldwater Credit Opportunities Master Fund LP,0.001,gioia
CSAM Syndicated LOan FUnd,0.001,gioia
Venture IV CLO,0.001,gioia
KIL Loan Funding LLC,0.001,gioia
Victoria Falls CLO,0.001,gioia
Citizens Bank of Jonesboro,0.001,gioia
Callidus Debt Prtns-CLO FD III,0.001,gioia
Highland Loan Funding V,0.001,gioia
GlenEagles Trading LLC,0.001,gioia
ELF Funding Trust I,0.001,gioia
POS Financial Inc,0.001,gioia
Citicorp Insurance & Investment Trust,0.0009,gioia
Archimedes Funding III Ltd,0.0009,gioia
Liberty Funding LLC,0.0009,gioia
Topa Insurance Co,0.0009,gioia
Bankers Trust/BT Capital Corp,0.0009,gioia
South Dakota Investment Council,0.0009,gioia
GMAC Commercial Finance Corp Canada,0.0009,gioia
St Paul Venture Capital IV LLC,0.0009,gioia
Asian American Bank & Trust Co,0.0008,gioia
Police Officers Pension System Of The City Of Houston,0.0008,gioia
Constantinus Eaton Vance CDO V Ltd,0.0008,gioia
Laguna Funding LLC,0.0008,gioia
Magnetite Asset Investors LLC,0.0008,gioia
Longhorn CDO II Ltd,0.0008,gioia
Long Lane Master Trust II,0.0008,gioia
Brant Point CBO 1999-1 Ltd,0.0008,gioia
Senior Loan Fund,0.0008,gioia
Brant Point II,0.0008,gioia
Nyliac,0.0008,gioia
Claymore,0.0008,gioia
Massey Investment Co,0.0008,gioia
FTIF Income Fund,0.0008,gioia
Post Balanced Fund LP,0.0008,gioia
Liberty State Bank & Trust,0.0008,gioia
MAS Pooled Trust Fund,0.0008,gioia
Sequel Capital Corp,0.0008,gioia
Commercial Center Bank,0.0008,gioia
Constitution Bank,0.0008,gioia
State Bank of Westchester,0.0008,gioia
Merchant Bank of Atlanta,0.0008,gioia
Peoples National Bank of Kewanee,0.0008,gioia
Natexis Banques Populaires [ex-Caisse Centrale des Banques Populaires],0.0008,gioia
KZH-Pamco Corp,0.0008,gioia
KS International Inc,0.0008,gioia
D&N Bank FSB,0.0008,gioia
Security State Bank,0.0008,gioia
SDS Merchant Funds LP,0.0008,gioia
Artisans' Bank,0.0008,gioia
Trustcorp Bank,0.0008,gioia
PruSupply Inc,0.0007,gioia
Eaton Vance Short Duration Diversified Income Fund,0.0007,gioia
Oak Hill Credit Alpha Fund (Offshore) Ltd,0.0007,gioia
Contrarian Capital Advisors,0.0007,gioia
Morgens Waterfall Vintiadis & Co,0.0007,gioia
Common Fund for Bond Investments,0.0007,gioia
Newton CDO Ltd,0.0007,gioia
Ballyrock CLO III,0.0007,gioia
Steel Partners II LP,0.0007,gioia
North Pointe Financial Services,0.0007,gioia
Simmons First National Bank,0.0007,gioia
Santa Lucia National Bank,0.0007,gioia
Inland Steel Industries Pension Trust,0.0007,gioia
Resorts International,0.0007,gioia
Cedars Bank,0.0007,gioia
City of Memphis Retirement System,0.0007,gioia
Brown & Williamson Master Retirement Trust,0.0007,gioia
Post Total Return Fund LP,0.0007,gioia
El Dorado Investment Co,0.0007,gioia
Phoenix Suns LP,0.0007,gioia
DMB Holding LP,0.0007,gioia
B&B Holdings,0.0007,gioia
Oasis Asset Management,0.0007,gioia
E Trade Bank,0.0006,gioia
Banque Francaise de l'Orient,0.0006,gioia
General Electric Pension Trust,0.0006,gioia
Shell Pension Trust,0.0006,gioia
Norstar Bank of Long Island,0.0006,gioia
Cambridge Trust Co,0.0006,gioia
British & Commonwealth Merchant Bank,0.0006,gioia
Yorkridge-Calvert Federal Savings Assoc,0.0005,gioia
Primus Capital Fund II,0.0005,gioia
Bank of San Pedro,0.0005,gioia
Arkansas Bank & Trust,0.0005,gioia
Lincoln Security Life,0.0005,gioia
Craves Family LLC,0.0005,gioia
James C Smith & Norma I Smith JTWROS,0.0005,gioia
Dryades Savings,0.0005,gioia
Midstates Bank NA,0.0005,gioia
Asian Bank Corp,0.0005,gioia
First National Bank of Deerwood,0.0005,gioia
Heritage National Bank,0.0005,gioia
First National Bank & Trust C of Williston,0.0005,gioia
Green Mountain Capital LP,0.0005,gioia
Ackley State Bank,0.0005,gioia
Grinnell Mutual Reinsurance Co,0.0005,gioia
Peacock Financial Corp,0.0005,gioia
Boston Trade Bank,0.0005,gioia
Reedy River Ventures Ltd,0.0005,gioia
Charles Phillips,0.0005,gioia
Bank of Montecito,0.0005,gioia
CAMHZN Master LDC,0.0005,gioia
American Electric Power Co Inc,0.0005,gioia
